Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA
E0,31/08/2019,Newcastle,Watford,1,1,D,1,1,13,13,5,3,5,11,6,5,2,3,0,0,2.5,3.25,2.87,2.5,3.3,2.85,2.6,3.25,2.8,2.62,3.2,2.8
E0,31/08/2019,West Ham,Norwich,2,0,H,1,0,18,8,8,3,16,10,8,2,2,1,0,0,1.85,3.9,3.9,1.87,3.8,4.0,1.87,3.95,3.75,1.88,3.8,3.9
E0,31/08/2019,Burnley,Liverpool,0,3,A,0,2,7,15,2,7,10,16,6,4,0,0,0,0,9.5,5.5,1.3,9.75,5.5,1.3,8.4,5.5,1.33,10.0,5.25,1.32
E0,01/09/2019,Everton,Wolves,3,2,H,2,1,15,8,6,5,12,12,7,7,1,4,0,1,2.2,3.25,3.5,2.15,3.25,3.6,2.1,3.25,3.65,2.15,3.25,3.6
E0,01/09/2019,Arsenal,Tottenham,2,2,D,1,2,26,13,8,9,13,19,11,6,3,5,0,0,2.37,3.6,2.8,2.4,3.6,2.8,2.35,3.6,2.85,2.35,3.6,2.9
E0,14/09/2019,Liverpool,Newcastle,3,1,H,2,1,21,8,9,1,5,4,10,1,0,0,0,0,1.14,8.5,17.0,1.14,8.25,18.5,1.15,8.0,17.5,1.14,8.0,21.0
E0,14/09/2019,Brighton,Burnley,1,1,D,0,0,14,7,5,1,13,7,3,6,0,2,0,0,2.15,3.3,3.5,2.15,3.3,3.5,2.1,3.35,3.55,2.15,3.3,3.6
E0,14/09/2019,Man United,Leicester,1,0,H,1,0,10,9,5,3,14,14,3,9,1,2,0,0,1.95,3.5,4.0,1.87,3.7,4.1,1.8,3.6,4.5,1.95,3.5,4.0
E0,14/09/2019,Sheffield United,Southampton,0,1,A,0,0,17,11,4,7,10,7,12,6,1,1,1,0,2.45,3.2,3.0,2.45,3.1,3.1,2.45,3.2,3.05,2.45,3.25,3.0
E0,14/09/2019,Tottenham,Crystal Palace,4,0,H,4,0,13,11,5,6,19,11,4,3,4,2,0,0,1.36,5.25,8.0,1.36,5.0,8.5,1.45,4.6,6.8,1.38,4.8,8.5
