Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA
SP1,04/10/2019,Betis,Eibar,1,1,D,0,1,12,8,3,2,7,20,4,9,3,6,0,1,2.0,3.6,3.7,2.0,3.6,3.7,2.0,3.55,3.6,2.0,3.6,3.7
SP1,05/10/2019,Leganes,Levante,1,2,A,0,1,25,9,10,2,10,7,9,4,3,5,0,0,2.0,3.5,3.8,1.91,3.5,4.1,1.97,3.4,3.95,2.0,3.4,4.0
SP1,05/10/2019,Real Madrid,Granada,4,2,H,2,0,17,8,10,5,12,18,6,2,4,5,0,0,1.28,5.75,10.0,1.3,5.75,9.0,1.3,6.0,8.5,1.29,5.8,10.0
SP1,05/10/2019,Valencia,Alaves,2,1,H,1,0,11,10,3,4,7,16,4,7,1,3,0,0,1.5,4.33,6.5,1.53,4.0,6.75,1.53,3.95,6.9,1.5,4.2,7.0
SP1,05/10/2019,Osasuna,Villarreal,2,1,H,0,1,16,16,4,5,9,15,8,9,2,2,0,0,3.0,3.3,2.4,3.0,3.3,2.4,2.95,3.25,2.45,3.0,3.3,2.45
SP1,06/10/2019,Mallorca,Espanol,2,0,H,1,0,9,11,3,3,11,11,2,4,1,3,0,0,2.45,3.25,3.0,2.45,3.2,3.0,2.45,3.1,3.1,2.55,3.1,3.0
SP1,06/10/2019,Celta,Ath Bilbao,1,0,H,0,0,13,6,2,2,8,20,6,4,0,5,0,0,2.7,3.0,2.87,2.75,3.0,2.8,2.7,3.05,2.85,2.7,3.0,2.88
SP1,06/10/2019,Valladolid,Ath Madrid,0,0,D,0,0,5,9,1,1,15,14,3,4,6,4,0,0,5.5,3.5,1.72,5.0,3.6,1.75,5.6,3.5,1.7,5.5,3.5,1.73
SP1,06/10/2019,Sociedad,Getafe,1,2,A,1,0,6,13,3,4,20,15,3,8,2,4,1,0,1.9,3.4,4.33,1.83,3.5,4.6,1.9,3.3,4.5,1.88,3.4,4.5
SP1,06/10/2019,Barcelona,Sevilla,4,0,H,3,0,15,16,8,4,10,12,7,10,5,3,2,0,1.5,4.2,7.0,1.48,4.6,6.25,1.5,4.5,6.1,1.5,4.33,6.5
